".y."	"group1"	"group2"	"n1"	"n2"	"statistic"	"p"	"p.adj"	"p.adj.signif"	"p.adj.formatted"
"values"	"WT"	"DPRE2"	172	38	-10.3440590220635	4.452688985153e-25	2.04148981675223e-33	"****"	"2.04e-33"
"values"	"WT"	"Vir"	172	129	-2.00659277899417	0.0447930408284032	0.00261607517339008	"*"	"0.00262"
"values"	"WT"	"2xPRE1"	172	49	-4.34911293552677	1.36689310399817e-05	0.000484908572641151	"****"	"0.000485"
"values"	"DPRE2"	"Vir"	38	129	8.77930636253585	1.64485917147188e-18	1.31836845540444e-22	"****"	"1.32e-22"
"values"	"DPRE2"	"2xPRE1"	38	49	5.31967579412373	1.03952326904636e-07	2.32343908670247e-13	"****"	"2.32e-13"
"values"	"Vir"	"2xPRE1"	129	49	-2.80406406672917	0.00504628766765119	0.190039240116514	"**"	"0.19"
